road,start node,end node,AADT
7981,8084247201,183896308,0.05
2403,183835157,183830723,48.16
1097,183776941,183832488,17.90
10855,183971053,183971048,0.00
7250,183904196,7153569214,0.14
1126,183849532,7153960502,0.03
8767,8428491705,8428491702,0.04
8166,7130074351,8411584951,0.00
1034,183947343,8111669219,0.88
6762,2722360337,2722360333,0.01
9536,183794300,183794304,0.00
11927,183935720,183830748,5.28
4369,183937953,3049413439,9.40
2510,8192842781,8192842772,0.06
5630,183923613,7059534096,65.68
5235,8111179800,183873467,160.01
12580,2060324611,183903145,571.04
13159,183825407,183942977,224.38
8435,2937774105,2937774099,0.01
5190,183832515,183835213,1.85
2067,7113679686,183855732,0.00
6422,2722360242,2722360241,9.01
5963,6973075324,8411373831,0.01
13170,8428456457,8111847740,0.96
4917,7168837308,7168837310,0.00
8554,7453103670,7453103672,0.00
13409,7059198768,7059198769,0.00
12470,183897842,183897828,90.31
5086,6785875164,6785875156,0.01
6001,183868390,183873452,224.55
7338,183936134,183913014,9.23
9292,183794745,183794772,0.05
4596,6788254736,183856053,17.96
880,3419834922,4562886589,10.07
3849,183902508,183946637,0.07
533,8111543304,183830722,37.76
12827,7217965803,183906714,13.11
11560,183900690,183952308,48.57
317,6776273760,6776273755,0.01
2365,183878716,183878724,2.05
6835,183894309,183961140,0.08
12826,7217965803,183906714,13.11
2402,183835157,183830723,48.16
2552,6972745510,6972745513,0.03
4566,7769151380,7769153897,0.02
8222,6782612341,8110362149,167.23
10220,7170981398,7170981407,0.01
3125,183892730,183892718,0.00
5523,183862538,3419834912,14.43
3899,183913036,8111053263,0.02
12129,7148371961,7148371965,0.01
1812,7165858173,183904022,0.19
1010,6951532940,6951532950,0.03
6561,183897688,6973075312,0.15
7097,183928220,183928210,0.13
10665,7171212851,7246649201,9.99
7490,4095533627,4095531985,0.00
12666,7168113162,7168113159,1.29
10836,7168837317,7168837320,0.00
8786,7539686870,7539686861,0.07
6045,183848146,5407291747,10.98
4547,7627848693,7627848687,0.01
35,183953933,183953924,0.03
2795,8127662013,8127662012,4.57
11252,2722529928,2722529963,0.01
11781,7153569218,7153569214,0.00
6519,183853815,183937409,70.49
13443,8111179806,8111179793,27.52
1794,2060324622,183927816,0.31
10,8110362174,8110362165,65.34
6077,8084247207,183873488,15.39
6880,8459847534,8459847541,21.70
7261,7174868682,7180682746,0.47
13256,7171342523,183856916,0.04
8133,7211247997,7211206084,4.58
11622,8122547434,8122547438,0.00
9472,2722360318,2722360321,0.01
2179,183892713,183892717,0.22
8824,6931146677,6950820482,15.15
1868,7282122137,183940598,59.23
5205,183897795,183938664,0.03
2008,183963637,183960759,0.06
9875,183919542,6976674521,801.39
3435,183862893,183911055,0.55
8742,8110362176,8110362177,37.50
3869,183832391,183913043,0.83
96,2654205443,2654205440,4.96
10942,8110367973,8110367976,0.00
3194,183916760,183824464,3.34
7236,183902454,183845094,0.00
11607,7244261450,7244261452,26.43
232,2722360282,2722360305,0.00
9663,2937774290,2937774289,0.01
7852,8428243175,183878210,0.01
8751,183803596,6950820482,0.00
5575,6782612334,6782612328,74.33
11243,183852600,183897842,0.04
11133,7199513888,183913031,0.01
10989,8114205147,8114205140,0.04
12114,183935724,183935720,0.06
8801,183792021,183792050,0.00
12708,183878233,183882324,27.40
9156,183937395,183844824,9.91
11517,7282494007,6950796912,0.02
11414,1864947158,1864948249,0.06
4907,183868399,183868395,0.01
12214,7071554797,7071554796,3.62
10007,183935713,183935717,38.24
10049,8428344372,8428344380,0.01
4563,7769151380,7769153893,2.52
13423,183897575,6986474049,0.14
5314,8394904139,7199513888,19.61
10098,6785875172,6785875171,0.87
2050,183852596,183852600,0.07
11213,183784650,183784636,0.03
12804,183864075,183904030,17.86
10470,1871358866,1871373038,0.00
11655,183866369,183856499,21.22
11327,183904169,183895004,97.90
5245,2722529973,183878724,3.86
10137,8111742868,8111742861,0.00
9413,183868395,183868399,12.47
12485,183911055,183862893,0.01
3047,183868911,183883949,245.10
3343,8095362766,8095362765,4.68
11695,183935727,183830756,8.92
2055,183852596,183961140,0.04
10405,7186913089,7186913091,0.01
5692,183873106,183973962,0.00
8118,6786014187,183897584,0.00
4095,4095533657,4095533652,0.00
196,4562887025,4562886879,0.00
13322,8084247206,8084247207,29.68
12967,183877739,8123058087,0.00
881,3419834922,4562886589,10.07
5810,6782612333,6782612332,0.28
5581,183873463,183873457,122.20
4133,8112202083,183777135,0.00
8468,7161521620,8428063786,60.69
4819,6784847590,183866444,0.22
12348,183777047,6986759551,0.89
9683,6785875141,6785875142,1.77
12697,183936129,8110362179,0.27
10926,8411584950,8411584943,0.02
10920,7071554791,7071554787,0.00
7757,6784847591,6784793673,0.05
3700,6948053718,6948053721,25.36
5302,183937414,8417739547,31.13
8958,6788254713,7079509482,35.40
12569,6452663868,7535961512,55.27
1899,183896182,8110477834,0.01
2228,6948053709,7244261450,35.28
4641,8418028705,8418028707,0.21
10700,1864947913,8430612466,0.25
381,183902459,183902467,0.05
1746,7325024858,183949615,137.40
5100,183893674,183893713,34.44
12646,8428243170,6948642183,0.10
6741,183920205,183937424,64.95
13144,7168837309,7168837307,2.71
4654,183873501,183878253,157.48
10946,183913043,183913040,0.03
1693,183880365,183880378,0.00
11544,7130233202,183888204,0.07
7084,183911640,183911636,0.00
12570,6452663868,7535961512,55.27
11045,7769804564,7769804551,0.07
6006,183893591,183897479,0.04
11369,183937406,183985529,372.18
7135,183956083,183904258,64.75
1075,183938198,183938197,0.00
2567,8112172786,8112172785,3.14
11248,7129703938,7129703926,18.97
5169,4095533641,7566526736,0.00
4812,183865221,8111742861,1.03
964,5929703103,8385918186,0.02
4723,183882327,183882324,0.08
3531,7187285159,7187285158,1011.68
1053,183903214,183903216,23.50
8738,183868430,183902294,0.25
5315,7425215986,183777309,1.59
7638,183794788,183951379,0.10
7771,6753377191,183896170,4.78
5119,183936217,183935735,13.18
4882,183911073,183948838,0.26
10728,6957604134,183830722,18.96
1684,1864948046,6948153689,0.03
10829,183932613,183892670,0.00
189,183835199,183963743,0.68
9112,6788254717,6788254732,0.00
12913,6785875165,6785875171,2.11
8104,8428759445,6950993050,0.01
10973,183830750,183830748,0.09
398,7244268179,183962521,0.48
926,183848215,183870118,21.86
9456,7643137934,5929703098,0.02
9938,183883010,8113881590,0.15
11429,7672393564,7672393559,0.00
3577,6785875157,6785875141,2.76
2900,183962904,183920221,0.46
3767,6753377201,8418028714,120.91
13058,183924385,183907886,0.01
3142,2722360307,2722360271,0.01
1549,8114006499,8114006505,40.71
12524,2864838670,2864835994,92.55
9722,183830748,183830750,41.15
5743,6950796907,8429128424,13.70
11338,183920229,183945492,74.85
12546,6951413295,8428187884,0.16
12387,183879596,6784793672,756.44
10574,7244261456,6948053714,0.01
9272,6944490646,183978611,1.00
10340,183894904,183904039,75.01
5287,183887290,183891499,0.04
8634,183844151,183968753,21.80
10929,8418028701,8418028702,0.00
12630,2722508968,183891499,0.04
9653,6788230499,6788230503,0.40
8816,183800397,183800407,0.03
4598,6788254736,6788254733,3.97
6691,183947691,183947695,0.02
2924,6784793684,6784847585,0.05
2957,183916806,7132285159,15.33
8029,7183528250,7183528244,0.29
10837,7168837317,7168837320,0.00
4502,183776933,183776935,0.03
10726,183900813,6972745510,0.03
12320,183931287,183931293,0.00
6054,183938206,498697410,3.52
391,183969824,183902762,163.33
10242,6934782022,7150499491,47.64
1691,183935730,183936212,0.01
5842,183878227,6979705275,0.04
10576,7244261456,183777257,8.89
4522,183877972,183877974,194.86
5074,183799759,183799770,0.40
2546,8110320413,8110329417,0.01
7826,183856916,183903919,0.08
11676,7218479590,7218479594,1.53
13141,6785129086,183925361,47.63
6268,183777022,7169528510,9.71
8720,2722360312,183780610,8.80
8257,183824292,2937774255,0.02
4846,6966336675,8114062099,0.03
11728,1955186762,183937406,0.22
1255,7489133813,7489133816,0.00
7194,183898122,6948053724,0.02
7674,183842557,7130074347,0.01
1663,7238979890,183897584,0.02
10694,183940810,1363242440,34.79
2553,6972745510,6972745513,0.03
8913,7189320825,7189320816,152.83
7288,183910580,183852600,6.38
12928,183980452,183856119,4.86
4070,6948472708,8443102831,101.59
2523,4562886612,4562886610,1.46
4304,6909515469,6909515465,0.01
10197,6950993172,6950993177,0.00
2207,183897643,183897622,8816.55
3967,183799455,7489608241,0.47
6436,8095362761,183897596,0.01
10175,183926892,183952328,155.83
4636,183905935,183801907,0.91
10282,183829853,8428456464,0.63
3518,183889090,183907330,383.29
11301,8256552378,183897828,3.65
8253,2079429724,183896400,38.89
5269,7218479594,7218479592,0.57
9704,183965684,7129703923,30.20
11675,7218479590,183925051,0.00
5522,183903224,183924774,0.15
9690,183975973,183979736,60.74
13182,183882311,8424358896,85.13
1268,2937774108,2937774113,1.99
355,183806003,183947703,335.29
11651,183799822,183938350,13.56
12271,7170940132,7170932402,0.00
12788,8418028707,7361689592,137.70
3216,7087544599,183891635,8.43
8422,4562888526,4562887876,18.64
12704,183878233,183878238,0.04
11437,8428187886,8428187884,2.97
8060,6969216437,6969216440,0.98
6232,4095533647,4095533660,0.00
5590,6788254722,6788254732,26.76
6542,7265562043,8459847553,9.66
5631,183923613,7059534096,65.68
3245,4095531985,4095533627,0.00
6696,183988990,183910583,13.45
1037,183905412,183919775,133.21
12382,183951636,183975980,14.21
4292,6950820482,183803596,15.15
11217,8411584997,8411584991,10.41
9661,2937774290,2937774283,0.01
6125,183897817,183994854,0.00
6396,8418036018,6753377195,0.06
2453,7150994593,7150994596,0.18
3791,183985972,6975810176,120.56
3095,1864946746,1864947774,0.01
10667,7171212851,183883820,0.00
6140,6973075330,6973075332,0.45
9846,183960305,183968677,0.02
8280,183777294,7425168582,21.52
8024,6950246412,4562886610,6.88
2263,183896414,8459847521,26.37
10859,183971053,183987013,0.14
3238,8111669222,183941632,1.63
2572,183777020,183952305,0.39
968,7217965809,7217965811,9.17
6484,2260401549,2260401546,0.04
11027,183951414,183794772,35.72
5376,183902515,8459847547,42.55
1474,183888725,8339038411,0.06
7868,7071526474,7071526473,15.16
651,183777297,7425215985,10.59
8477,7168113159,7168113162,1.81
2200,6979705274,6979705275,0.01
9465,7129703935,7129703924,0.01
2597,183904267,183904018,0.13
11683,8459847518,8459847521,52.61
10329,7489133803,7489133809,11.29
9179,8111669220,183941636,2.01
9751,4562886878,4562887025,0.00
8454,6948153700,6948153701,0.00
2671,183830739,183935709,35.80
8775,8428203878,183779261,16.69
4255,8123142924,183950920,64.04
5582,183873463,183868295,0.11
11289,183879706,1628968733,158.37
1974,7079930902,183896092,0.59
13314,8424358888,8424358890,10.02
11596,183780966,265780823,1812.14
5423,183923993,6785767574,245.15
3172,183950900,8114006400,0.27
2354,183794690,183830239,0.08
6781,7079520993,7079520997,0.01
10867,7168113139,183908893,0.10
4460,7168837307,7168837309,0.00
6510,183911099,7116024394,0.06
12482,183911055,183911060,0.55
5141,7153960502,183849532,213.52
10552,183914056,183878724,4.25
2696,6950794069,6950794067,0.07
6069,6950776989,6936433350,1.55
10809,8113919856,8113919864,0.00
662,8430546401,1864947059,0.35
7437,6784847585,6784793683,0.09
3108,183832403,183832391,0.00
4783,8111587517,8111587519,0.10
12678,7150499491,183824501,47.62
12499,183841755,183898857,0.01
12912,6785875165,6785875171,2.11
4793,183902031,183902028,35.03
6868,183780638,183868291,20.46
10924,8411584950,8411584946,0.00
86,183962766,183962769,0.00
3054,8111742861,183898157,1.03
6651,183888953,183888909,0.00
9175,6953309194,6953309195,0.01
1630,6950993050,6950993044,0.02
4267,6771384077,183897688,0.06
9789,183934644,183946613,0.05
1369,4095531984,4095531985,0.00
8016,183913896,183913878,0.00
11937,7489133811,183921983,35.98
410,8428561993,8428561997,0.00
4297,8111432510,8111432513,0.02
1546,8114006499,6979767545,0.28
5070,183900581,183877189,1.83
5036,7007465032,7007465031,25.15
9610,6948053717,6948053715,0.58
4342,8429128424,183864945,7.27
8747,183803596,6840047316,0.02
3288,183898268,183898278,0.04
6814,8411373831,8411373830,0.05
538,183949624,183916121,748.79
7018,8111495892,8111495886,3.57
11000,183892706,183908057,128.38
11766,394487854,6874437523,1.94
3806,183781051,6753516896,0.08
4758,6957414674,183903919,65.80
10199,6950993172,6950993177,0.00
3163,183827757,2722360321,0.02
10751,8428330844,8428330843,48.46
2020,183873476,183873473,0.02
12327,183904132,183902924,0.04
4343,8429128424,183864945,7.27
125,8459847550,7265562043,0.03
1197,6863099418,6863099414,0.00
719,183844820,183844824,3.60
10975,183830750,183956624,5.23
5073,183799759,183799770,0.40
51,183897596,8095362762,0.15
8983,8459847547,8459847549,0.00
12042,183942197,183899135,160.62
5605,8428266595,183852607,35.74
2536,183793579,6950861785,0.00
8850,6782612321,6782612315,29.51
3948,183882981,183880099,210.38
540,7321102253,183972481,0.00
8375,183896308,183902515,0.05
8942,183896176,6753377189,9.84
12171,7668197037,7668197040,0.02
10206,6788230503,6788230499,440.51
12405,183941636,8111669222,3.37
8216,6863099392,6863099400,0.00
2338,8428611289,8428611283,0.02
7364,8428297747,6784961912,0.01
8103,8428759445,6950993050,0.01
12183,183920215,183936129,0.14
2341,6782612331,6782612328,0.05
5571,183777044,7168136308,33.77
1347,7715170991,7715170990,0.00
1826,8123303978,8110362192,0.06
12367,6766453912,6766453918,0.00
2537,183916117,183904046,0.08
2801,7627846778,7627846783,0.02
3126,7171075395,7171075394,0.00
4981,183776971,1483916508,0.00
3692,183936162,183935709,0.03
7441,6501199092,6501199113,0.00
3480,183917932,183925161,0.08
12341,183852610,183897820,0.00
2208,6957604123,183832497,210.88
6992,183897828,183897842,25.52
1807,8110367990,6950796902,0.01
9632,183952320,183894889,3.48
5146,6902050030,183834026,336.14
282,183777061,8310215787,0.91
11626,183946243,183892717,0.00
1456,183830718,183986194,55.49
4380,8424358897,8424358896,1.43
11635,8428624777,183902928,13.84
12260,6924388231,6924388230,0.09
1978,7079930902,394488162,0.00
2065,183878240,183873491,4.95
6655,6986764771,183941627,0.59
170,7691880584,7691880583,0.00
4821,183950877,183972481,98.59
742,6986759558,183777047,7.47
11257,8424358891,8424358890,25.37
10084,183951657,8110649091,9.67
183,183835213,183835208,0.87
7272,6863099387,183943866,23.43
7247,183882336,183882334,0.01
1123,183849532,183849535,4512.87
4829,6788254724,6788254726,0.10
9824,7259925781,183941662,0.00
10178,7127277888,7127277902,0.02
9949,8417739547,183937417,31.11
13301,7138554287,8110362178,0.03
6431,4095533634,4095533637,0.00
7855,8428243175,183861403,67.23
1391,183938254,183910456,60.69
9881,8111318657,183793420,0.01
6714,183891863,183870988,32.03
4103,183941632,183941627,2.68
4181,183942977,183983512,279.36
8463,183911080,183911091,0.00
12548,6951413295,6951357684,18.96
6873,8411564709,7071526482,0.01
12944,183964690,6968607933,64.53
9680,7130074359,7130074353,14.04
2969,1632101720,183902473,673.75
13252,7071554796,7071554797,0.00
4763,6948053715,6948053711,0.02
2202,6979705274,6979705273,0.01
6657,6986764771,183781915,0.59
4616,183891869,183870947,0.02
4361,8411584938,8411584933,5.24
11002,183941647,183941649,21.93
5531,183983543,7539759055,0.00
6130,183919548,183919587,0.36
8581,183962317,8428424029,569.78
25,183833148,183833115,0.03
2942,8428269537,8428269535,93.68
2935,8428455393,7873110509,0.16
2157,183910583,183910587,143.63
3880,8123142917,8123142924,67.29
793,6924388230,6924388222,0.16
8549,183777264,7632426837,0.01
8276,7205166261,7205166262,0.02
9816,1955233987,6986989089,26.97
7015,8443102832,183861409,0.05
5154,183832494,183830722,127.40
12711,183878233,183873483,0.05
9568,7130074352,7130074348,0.00
11536,7183528244,7183528240,0.00
7432,8110649100,7715170990,0.00
11283,183903825,6969100088,487.10
7846,7244261445,7244261444,7.13
2864,8127662012,8111318624,10.75
3484,183891557,183891549,0.10
4557,7217965811,183780593,2.04
8091,183830715,183830712,0.13
11326,183904169,183937406,0.17
11550,6785875158,6785875142,0.04
5501,183951654,8105835417,10.03
4450,7168837305,8112172785,1.78
12059,8113466987,183892690,0.24
7267,183780631,183780638,0.08
4901,183878683,183775397,0.00
4540,183899125,7244296193,0.01
500,6970968565,6970968559,0.05
7320,7244261458,7244261457,0.00
